id,title,link,source,property_type,transaction_type,price,currency,price_type,surface,number_of_rooms,number_of_salle_de_bain,bedrooms,floor,total_floor,region,description,language,image_count,image_url,date_posted,seller_type,agency_name,has_ascenseur,has_cave,has_chauffage,has_climatisseur,has_jardin,has_meubles,has_parking,has_piscine,has_security,has_terrasse,has_vue_sur_mer
3445528,Offres de Vente à Jardins d'el Menzah (Mnihla) - Appartement s1 jardin menzah 2 ref324a,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3445528&titre=Appartement s1 jardin menzah 2 ref324a,Tunisie Annonce,appartement,Vente,290000.0,TND,fixed,80 m2,,,,,,Localisation Tunisie>Ariana>Mnihla>Jardins d'el Menzah,ref: avm02021perla immo met en venteun appartement s1emplacement: jardin menzah 2bon emplacement proche de toutes commoditésen premier étage avec ascenseurrésidence r7 bien sécuriséebonne orientation est bien ensoleillédescription:un salon avec balconune kitchenette bien équipée dispose également d'un séchoir.une chambre à coucher avec dressing.une salle de bain.superficie totale: 80 m2chauffage centralune climatisation splitprix: 210000 dtparking sous-sol- bâti 2018- titre individuelcontact: 20338278 ou 98617607 ou 71 717 175,fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/781320_20260109_165457.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/781320_20260109_165512.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/781320_20260109_165527.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/781320_20260109_165542.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/781320_20260109_165557.jpg",2026-03-26,individual,Tél :+216 98 617 607Mail :Envoyer un Message,True,True,True,True,True,False,True,False,False,True,False
3409583,Offres de Vente à Cite El Manezeh (Kalaa Essghira) - Appartements s2 neuf en face shoes center sahloul,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3409583&titre=Appartements s2 neuf en face shoes center sahloul,Tunisie Annonce,appartement,Vente,270000.0,TND,fixed,90 m2,,,,,,Localisation Tunisie>Sousse>Kalaa Essghira>Cite El Manezeh,"#la sté akariet sarraj propose #a vendre #des appartements (#s+2) #neuf et #jamais habité situé au #1ér et #2éme étage dans une #nouvelle #immeuble (#r+2) en face #shoes center #sahloul#surface : à partir : #90m2 à #120m2#prix : à partir : #210,000md à #260,000md#titre individuel en cour#ne rater pas l'occasion#appartement (#s+3) #neuf et #jamais habité de #superficie (#200m2) situé au #réz de chaussée dans une #nouvelle #immeuble (#r+2) en face #shoes center #sahloulentré indépandant, entré de voiture, jardin (#150m2)#prix :#500,000md (#négociable)#titre individuel en cour#vente#agenceimmobilière#akarietsarraj#27.457 .153 ou #98.740.165 ou #73.274.601",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251009_153453.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251009_153512.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251009_153525.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251009_153541.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251009_153622.jpg",2026-03-26,individual,Tél :98740165Mob :27457153Fax :73274601Mail :Envoyer un Message,False,False,False,False,True,False,False,False,False,False,False
3454346,Offres de Vente à Jardins de Carthage (Ain Zaghouan) - Appartement s1 aux jardins de carthage,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454346&titre=Appartement s1 aux jardins de carthage,Tunisie Annonce,appartement,Vente,388000.0,TND,fixed,67 m2,,,,,,Localisation Tunisie>Tunis>Ain Zaghouan>Jardins de Carthage,"hexa real estate vous propose un appartement s1 à la vente aux jardins de carthage au 2eme étage en r10superficie : 67 m2ce bien se distingue par son agencement fonctionnel, sa luminosité naturelle et sa vue dégagée, offrant un cadre de vie confortable et agréable.composition :salon spacieux et très lumineux, ouvrant sur un balcon avec vue dégagée, garantissant une excellente aération et un ensoleillement optimalchambre à coucher indépendante, offrant calme et intimitésalle de bain équipée dune baignoirecuisine aménagée et entièrement équipée (hotte, plaque, four), alliant praticité et modernitébalcon partagé entre le salon et la cuisine, apportant une continuité harmonieuse des espaces de viechauffageclimatisationplace parkingprix : 300.000 mdpour le visiter et plus d'informations veuillez nous contacter sur le:29 999 188",fr,5,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/792951_20260323_145236.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/792951_20260323_145317.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/792951_20260323_145348.jpg,http://www.tunisie-annonce.com/upload2/202603/tunisie-annonce.com/photos/792951_20260323_145437.jpg",2026-03-26,individual,Tél :+216 29 999 188Mob :+216 29 999 188Fax :+216 29 999 188Mail :Envoyer un Message,False,False,True,True,True,False,True,False,False,True,False
3411636,Offres de Vente à Ariana (Ariana Ville) - Appartement s2,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3411636&titre=Appartement s2,Tunisie Annonce,appartement,Vente,285000.0,TND,fixed,100 m2,,,,,,Localisation Tunisie>Ariana>Ariana Ville>Ariana,"l'agence l'avenir vous propose à vendre un appartement s+2 au rdc de surface totale 100 m2,cet appartement se compose d'un salon + deux chambres à couchées + une cuisine + une salle de bainprix = 135 md. cet un joli emplacement et une bonne orientation.pour plus des renseignements contactez nous sur les n 98280035 52584047 70823176",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/381599_20250807_102546.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/381599_20250807_102602.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/381599_20250807_102621.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/381599_20250807_102634.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/381599_20250807_102645.jpg",2026-03-26,individual,Tél :+216 70 823 176Mob :+216 98 280 035Fax :+216 70 823 176Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3414791,Offres de Vente à Hammamet (Hammamet) - Villa patience,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3414791&titre=Villa patience,Tunisie Annonce,maison,Vente,110000.0,TND,fixed,500 m2,,,,,,Localisation Tunisie>Nabeul>Hammamet>Hammamet,"à vendre chez green immobilier une demeure bien située à hammamet zone moncharelle sétend sur un terrain de 500 m2 avec une superficie habitable de 340 m2.elle offre:-un salon salle à manger-une cuisine bien aménagée-trois suites composées : une chambre, une salle de bain, dressing-une chambre à coucher au rez-de-chaussée-un jardin-terrasse-piscine-place de parkingla villa est équipée par un chauffage centralwhatsapp: 21698100513prix demandé : 890.000 mdtvotre satisfaction est notre priorité",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/751511_20250718_194657.jpg,http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/751511_20250718_194722.jpg,http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/751511_20250718_194736.jpg,http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/751511_20250718_194752.jpg,http://www.tunisie-annonce.com/upload2/202507/tunisie-annonce.com/photos/751511_20250718_194804.jpg",2026-03-26,individual,Tél :+216 98 100 513Mob :+216 98 100 513Fax :72283516Mail :Envoyer un Message,False,False,True,False,True,False,True,True,False,True,False
3448100,Offres de Vente à Hammamet (Hammamet) - Villa  ottawa,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3448100&titre=Villa  ottawa,Tunisie Annonce,maison,Vente,110000.0,TND,fixed,614 m2,,,,,,Localisation Tunisie>Nabeul>Hammamet>Hammamet,"à vendre chez green immobilier une demeure bien située à hammametelle sétend sur un terrain de 614 m2 avec une superficie habitable de300 m2.elle offre:-un salon salle a manger-une cuisine bien aménagée-une suite composée, une chambre, une salle de bain, dressing-deux chambres a coucher- jardin-terrasse-piscine-place de parkingla villa est équipée par un chauffage central et un système de climatisationwhatsapp: +21698100513prix sur demandevotre satisfaction est notre priorité",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/751511_20260128_072554.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/751511_20260128_072612.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/751511_20260128_072626.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/751511_20260128_072639.jpg,http://www.tunisie-annonce.com/upload2/202601/tunisie-annonce.com/photos/751511_20260128_072650.jpg",2026-03-26,individual,Tél :+216 98 100 513Mob :+216 98 100 513Fax :72283516Mail :Envoyer un Message,False,False,True,True,True,False,True,True,False,True,False
3439802,Offres de Vente à Sousse Khezama (Sousse Jaouhara) - Terrain constructible à jawhara sousse,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3439802&titre=Terrain constructible à jawhara sousse,Tunisie Annonce,others,Vente,350000.0,TND,fixed,568 m2,,,,,,Localisation Tunisie>Sousse>Sousse Jaouhara>Sousse Khezama,terrain constructible à vendre superficie 568m2 a jawhara sousseprix demandé: 1000dt/m2,fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/6321_20251208_102702.jpg",2026-03-26,agency,Agence Immobiliére du lacRue El Maamoun4011 KANTAOUI - HAMMAM SOUSSETél :+216 73 370 942Mob :+216 99 904 113Fax :+216 73 370 942Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3405727,Offres de Vente à Hammamet (Hammamet) - Villa  hector,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3405727&titre=Villa  hector,Tunisie Annonce,maison,Vente,110000.0,TND,fixed,200 m2,,,,,,Localisation Tunisie>Nabeul>Hammamet>Hammamet,à vendre chez green immobilier une demeure bien située à hammamet zone besbasiaelle sétend sur un terrain de 200 m2 avec une superficie habitable de 150 m2.elle offre:-un salon salle a manger-une cuisine bien aménagée-trois chambres-un jardin-terrasse-piscine-place de parkingla villa est équipée par un chauffage central et climatisation centraliséewhatsapp: +21698100513prix demandé : 400.000 mdtvotre satisfaction est notre priorité,fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/751511_20250602_201935.jpg,http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/751511_20250602_202005.jpg,http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/751511_20250602_202026.jpg,http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/751511_20250602_202039.jpg,http://www.tunisie-annonce.com/upload2/202506/tunisie-annonce.com/photos/751511_20250602_202051.jpg",2026-03-26,individual,Tél :+216 98 100 513Mob :+216 98 100 513Fax :72283516Mail :Envoyer un Message,False,False,True,True,True,False,True,True,False,True,False
3358347,Offres de Vente à Berge Du Lac (La Marsa) - Terrain sup 2510 m r3 aux perles du lac 1,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3358347&titre=Terrain sup 2510 m r3 aux perles du lac 1,Tunisie Annonce,others,Vente,390000.0,TND,fixed,2 510 m2,,,,,,Localisation Tunisie>Tunis>La Marsa>Berge Du Lac,la maison de l'immobilier vous propose la vente d'un terrain d'une superficie de 2510 m2 front lac aux perles du lac 1.la vocation du terrain est r3 habitation.titre individuel en règle.,fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/713115_20241106_110319.jpg",2026-03-26,individual,Tél :98128528Mob :28852330Fax :28852330Mail :Envoyer un Message,False,True,False,False,False,False,True,False,False,True,False
3347721,Offres de Vente à Bab Bhar (Bab Bhar) - Immeuble r1 terrain 220 m centre ville,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3347721&titre=Immeuble r1 terrain 220 m centre ville,Tunisie Annonce,others,Vente,170000.0,TND,fixed,220 m2,,,,,,Localisation Tunisie>Tunis>Bab Bhar>Bab Bhar,la maison de l'immobilier vous propose la vente d'un immeuble en r1 à démolir sur une rue perpendiculaire à l'avenue de paris au centre villela vocation du terrain est r3titre en règle,fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202409/tunisie-annonce.com/photos/713115_20240924_175548.jpg",2026-03-26,individual,Tél :98128528Mob :28852330Fax :28852330Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3295684,Offres de Vente à Cite De La Plage 1 (Hammam Sousse) - Local plus sondage,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3295684&titre=Local plus sondage,Tunisie Annonce,others,Vente,700000.0,TND,fixed,46 m2,,,,,,Localisation Tunisie>Sousse>Hammam Sousse>Cite De La Plage 1,"jouissant d'une terrasse local de 33 m2 plus 13 m2 à l'arrière dont un sondagelocal situé à la rue alexandrie à h-sousse du côté de khézama est à 2 pas dela rte touristique ,local convient pour toutes activités commerciales mis àla vente au prix de 250000 dt .infos et visite s'adresser à l'immobilière du lach-sousse au +216 73 370 942 où +216 99 904 113 et +216 23 713 406.",fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202402/tunisie-annonce.com/photos/6321_20240227_105444.jpg",2026-03-26,agency,Agence Immobiliére du lacRue El Maamoun4011 KANTAOUI - HAMMAM SOUSSETél :+216 73 370 942Mob :+216 99 904 113Fax :+216 73 370 942Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,True,False
3431493,Offres de Vente à Hammam Sousse Gharbi (Hammam Sousse) - Offre à ne pas rater maison r2 à hammem sousse,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3431493&titre=Offre à ne pas rater maison r2 à hammem sousse,Tunisie Annonce,maison,Vente,700000.0,TND,fixed,300 m2,,,,,,Localisation Tunisie>Sousse>Hammam Sousse>Hammam Sousse Gharbi,"#la sté akariet sarraj #agence #immobilière on vous propose #a vendre #maison (#r+2) #construite sur (#terrain 161m2 = #couvert 300m2) dans un endroit à proximité de toute commodité #hammem sousse #ghrabi#réz de chaussée : #local commecial#1ér étage : (#s+3)spacieux salon, trois chambres à coucher, cuisine aménage, salle de bain, salle d'eau et hammem arabe#2éme étage: (#s+2)salon, deux chambres à coucher, cuisine aménage, salle de bain#documents fournis : #titre individuel#prix raisonnable: #650.000md (#négociable)infos ligne : #98.740.165 ou #27.457.153 ou #73.274.601",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251021_153401.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251021_153510.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251021_153527.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251021_153542.jpg,http://www.tunisie-annonce.com/upload2/202510/tunisie-annonce.com/photos/733199_20251021_153603.jpg",2026-03-26,individual,Tél :98740165Mob :27457153Fax :73274601Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3375708,Offres de Vente à Republique (Bab Bhar) - Immeuble 3370 m en 74 pièces centre villetunis,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3375708&titre=Immeuble 3370 m en 74 pièces centre villetunis,Tunisie Annonce,others,Vente,170000.0,TND,fixed,3 370 m2,,,,,,Localisation Tunisie>Tunis>Bab Bhar>Republique,"en exclusivité, la maison de limmobilier vous propose la vente dun immeuble idéalement situé en plein coeur du centre-ville de tunis. érigé sur 6 niveaux, cet immeuble offre une superficie couverte de 3370 m2 en 74 pièces sur un terrain de 804 m2.le rez de chaussée abrite un hall daccueil qui dessert une loge de gardien, un espace darchive, 12 pièces de bureaux, une buvette et 3 points deau.du premier au cinquième étage, chaque niveau abrite 15 pièces de bureaux de différentes superficies et deux blocs sanitaire.un sous-sol pourra accueillir 21 voitures.cet immeuble est équipé dun ascenseur et deux escalier .la centrale de climatisation à été entièrement rounevlee, et la détection incendie a été installée en 2023.",fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202501/tunisie-annonce.com/photos/769864_20250116_144508.jpg",2026-03-26,individual,Tél :98128528Mob :21817685Fax :28852330Mail :Envoyer un Message,True,True,False,True,False,False,False,False,True,False,False
3364529,Offres de Vente à Borj Louzir (La Soukra) - Terrain titré 1400m r2 borjlouzir soukra,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3364529&titre=Terrain titré 1400m r2 borjlouzir soukra,Tunisie Annonce,others,Vente,569000.0,TND,fixed,1 400 m2,,,,,,Localisation Tunisie>Ariana>La Soukra>Borj Louzir,"en exclusivité, la maison de l'immobilier vous propose la vente d'un terrain faisant l'angle de deux rues d'une superficie de 1400 m2 à la soukra limite borj louzir.doté d'un bon voisinage, il est idéal pour la construction d'une villa, une résidence familiale, ou pour une promotion immobilière avec une vocation de r2.dimension du terrain: 31,8 mètres x 44 mètres.titre individuel en règle.",fr,2,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202411/tunisie-annonce.com/photos/769864_20241129_114126.jpg",2026-03-26,individual,Tél :98128528Mob :21817685Fax :28852330Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3454339,Offres de Vente à Kef Ouest (Le Kef Ouest) - Maison cite 3aout,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3454339&titre=Maison cite 3aout,Tunisie Annonce,maison,Vente,150000.0,TND,fixed,130 m2,,,,,,Localisation Tunisie>Le Kef>Le Kef Ouest>Kef Ouest,maison salon +2chambre,fr,1,http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,2026-03-26,individual,Tél :+216 22 438 962Mob :+216 22 438 962Mail :Envoyer un Message,False,False,False,False,False,False,False,False,False,False,False
3425115,Offres de Vente à Hammamet (Hammamet) - Av villa 540m à hammamet sud,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3425115&titre=Av villa 540m à hammamet sud,Tunisie Annonce,maison,Vente,110000.0,TND,fixed,540 m2,,,,,,Localisation Tunisie>Nabeul>Hammamet>Hammamet,"av belle maison plein pied situé à 4km de hammamet yasmine.zone calme , proche de toute les commerces .-salon, 02 chambres à coucher, séjour , cuisine équipée, salle de douche avec jardin .-superficie: 500m-superficie bâtie: 144m-prix: 270md négociablepour plus d'infos appelez: 99958728 / 99202001whatsapp: 28466261",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250915_153008.jpg,http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250915_153034.jpg,http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250915_153043.jpg,http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250915_153054.jpg,http://www.tunisie-annonce.com/upload2/202509/tunisie-annonce.com/photos/770319_20250915_153106.jpg",2026-03-26,individual,Tél :72248682Mob :99202001Mail :Envoyer un Message,False,False,False,False,True,False,False,False,False,False,False
3396966,Offres de Vente à Le Kram (El Kram) - Immeuble mercure carthage yasmina,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3396966&titre=Immeuble mercure carthage yasmina,Tunisie Annonce,others,Vente,1600000.0,TND,fixed,217 m2,,,,,,Localisation Tunisie>Tunis>El Kram>Le Kram,"un immeuble d'une superficie de 108 m2 sur un terrain de 217 m2 situé dans un bon quartier à carthage yasmina . au rdc, un appartement s3 composé par ;un salon , une cuisine, 3 chambres et une salle de bain. à l'étage , on a le même appartement s3. possibilité de bâtir un autre étage; pour plus de renseignements, veuillez contacter lagent sur le 56890720.",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/632246_20260212_095625.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/632246_20260212_095648.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/632246_20260212_095708.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/632246_20260212_110116.jpg,http://www.tunisie-annonce.com/upload2/202602/tunisie-annonce.com/photos/632246_20260212_110142.jpg",2026-03-26,individual,"HOME SWEET HOME67, Avenue Habib bourguiba carthage Hannibal.Tél :+216 53 280 560Mob :+216 50 670 440Fax :+216 51 470 440Mail :Envoyer un Message",False,False,False,False,False,False,False,False,False,False,False
3442294,Offres de Vente à Bab Bhar (Bab Bhar) - Immeuble itran à tunis,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3442294&titre=Immeuble itran à tunis,Tunisie Annonce,appartement,Vente,170000.0,TND,fixed,294 m2,,,,,,Localisation Tunisie>Tunis>Bab Bhar>Bab Bhar,"un immeuble à rénover idéale pour un foyer privé, siège d'une société ou hôtel situé dans un emplacement stratégique au coeur du centre ville, tunis. au sous-sol, on a un parking. au rdc, on trouve 13 chambres avec un bloc sanitaire. au 1er étage, on trouve de même 13 chambres et un bloc sanitaire. au 2éme étage, on trouve 11 chambres et un bloc sanitaire. au 3éme étage, on a 2 grandes salles. pour tous les renseignements, contacter l'agent sur le 56370640.",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251222_154744.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251222_154806.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251222_154822.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251222_154834.jpg,http://www.tunisie-annonce.com/upload2/202512/tunisie-annonce.com/photos/632246_20251222_154851.jpg",2026-03-26,individual,"HOME SWEET HOME67, Avenue Habib bourguiba carthage Hannibal.Tél :+216 53 280 560Mob :+216 50 670 440Fax :+216 51 470 440Mail :Envoyer un Message",False,True,False,False,False,False,True,False,False,False,False
3418536,Offres de Vente à Hammamet (Hammamet) - Av belle villa de 540m à hammamet sud,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3418536&titre=Av belle villa de 540m à hammamet sud,Tunisie Annonce,maison,Vente,110000.0,TND,fixed,540 m2,,,,,,Localisation Tunisie>Nabeul>Hammamet>Hammamet,"av belle maison plein pied situé à 4km de hammamet yasmine.zone calme , proche de toute les commerces .-salon, 02 chambres à coucher, séjour , cuisine équipée, salle de douche avec jardin .-superficie: 540m-superficie bâtie: 144m-prix: 270md négociablepour plus d'infos appelez: 99958728 /99202001whatsapp: 28466261",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/770319_20250808_114816.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/770319_20250808_114843.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/770319_20250808_114852.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/770319_20250808_114908.jpg,http://www.tunisie-annonce.com/upload2/202508/tunisie-annonce.com/photos/770319_20250808_114928.jpg",2026-03-26,individual,Tél :72248682Mob :99202001Mail :Envoyer un Message,False,False,False,False,True,False,False,False,False,False,False
3438000,Offres de Vente à Marsa Safsaf (La Marsa) - Immeuble alyce à la marsa,http://www.tunisie-annonce.com/Details_Annonces_Immobilier.asp?cod_ann=3438000&titre=Immeuble alyce à la marsa,Tunisie Annonce,appartement,Vente,390000.0,TND,fixed,117 m2,,,,,,Localisation Tunisie>Tunis>La Marsa>Marsa Safsaf,"un immeuble sur un terrain de 117 m2 situé dans un quartier résidentiel à cité el ez, la marsa. au rdc, on a un appartement qui se compose par un salon, salle à manger, une cuisine avec séchoir, 2 chambres et une salle de bain. au 1er étage, on a un duplex qui se compose par un salon, salle à manger, une cuisine équipée, 2 chambres, une salle de bain et à l'étage, on a 3 chambres, une salle de bain et un balcon. a l'extérieur, on a une terrasse et un abris de voiture. pour tous les renseignements contacter l'agent sur le 56290850.",fr,6,"http://www.tunisie-annonce.com/Images/Banners/pub/ecole_e12c_sofi/ecole_12c_468x60.png,http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/632246_20251127_145850.jpg,http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/632246_20251127_145911.jpg,http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/632246_20251127_145929.jpg,http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/632246_20251127_145945.jpg,http://www.tunisie-annonce.com/upload2/202511/tunisie-annonce.com/photos/632246_20251127_150002.jpg",2026-03-26,individual,"HOME SWEET HOME67, Avenue Habib bourguiba carthage Hannibal.Tél :+216 53 280 560Mob :+216 50 670 440Fax :+216 51 470 440Mail :Envoyer un Message",False,True,False,False,False,False,True,False,False,True,False
